,spot_idx,spot_id,spot_x,spot_y,region_id
aaenlhmk-1,5729,spot_5729,429.0092070102692,4360.997100823743,0.0
aaenmlje-1,5729,spot_5729,429.0092070102692,4360.997100823743,0.0
aaeobemk-1,5729,spot_5729,429.0092070102692,4360.997100823743,0.0
aaeodlgl-1,5729,spot_5729,429.0092070102692,4360.997100823743,0.0
aaeogbbd-1,5729,spot_5729,429.0092070102692,4360.997100823743,0.0
aaeoicjp-1,-1,,,,
aaeokfkf-1,-1,,,,
aaeoodij-1,-1,,,,
aaeopaaf-1,-1,,,,
aaepagni-1,5729,spot_5729,429.0092070102692,4360.997100823743,0.0
aaepajhg-1,-1,,,,
aaepakba-1,-1,,,,
aaepcbnf-1,5729,spot_5729,429.0092070102692,4360.997100823743,0.0
aaepdjno-1,-1,,,,
aaepehjg-1,-1,,,,
aaepipcd-1,-1,,,,
aaepjppj-1,-1,,,,
aaepmfml-1,5729,spot_5729,429.0092070102692,4360.997100823743,0.0
aafaajan-1,-1,,,,
aafabnnp-1,5730,spot_5730,529.0092070102692,4360.997100823743,0.0
aafadbbm-1,5730,spot_5730,529.0092070102692,4360.997100823743,0.0
aafafebf-1,-1,,,,
aafafjfc-1,5844,spot_5844,479.0092070102692,4447.599641202187,0.0
aafaghmi-1,-1,,,,
aafahlhc-1,5844,spot_5844,479.0092070102692,4447.599641202187,0.0
aafaieop-1,-1,,,,
aafakokj-1,-1,,,,
aafammfg-1,-1,,,,
aafbbfhb-1,5844,spot_5844,479.0092070102692,4447.599641202187,0.0
aafblabg-1,-1,,,,
aafblkad-1,-1,,,,
aafcgjok-1,5845,spot_5845,579.0092070102692,4447.599641202187,0.0
aafcnbke-1,5845,spot_5845,579.0092070102692,4447.599641202187,0.0
aafdbmlh-1,5845,spot_5845,579.0092070102692,4447.599641202187,0.0
aafdceci-1,-1,,,,
aafdclbl-1,5845,spot_5845,579.0092070102692,4447.599641202187,0.0
aafdilee-1,5845,spot_5845,579.0092070102692,4447.599641202187,0.0
aafdobnk-1,-1,,,,
aafdochc-1,5845,spot_5845,579.0092070102692,4447.599641202187,0.0
aafdphmg-1,-1,,,,
aafdpnmn-1,-1,,,,
aafebldh-1,5845,spot_5845,579.0092070102692,4447.599641202187,0.0
aafecpgf-1,-1,,,,
aafehkea-1,-1,,,,
aafeidfe-1,5845,spot_5845,579.0092070102692,4447.599641202187,0.0
aafejcnk-1,-1,,,,
aafejocp-1,-1,,,,
aafekagn-1,5730,spot_5730,529.0092070102692,4360.997100823743,0.0
aafelbag-1,5730,spot_5730,529.0092070102692,4360.997100823743,0.0
aafeodnl-1,5730,spot_5730,529.0092070102692,4360.997100823743,0.0
aafepnnf-1,-1,,,,
aaffcfmf-1,-1,,,,
aaffdege-1,-1,,,,
aaffeeak-1,-1,,,,
aaffflgl-1,-1,,,,
aaffhfoe-1,5845,spot_5845,579.0092070102692,4447.599641202187,0.0
aaffkoak-1,-1,,,,
aafflage-1,-1,,,,
aaffmbpn-1,-1,,,,
aaffmfll-1,-1,,,,
aaffoljc-1,-1,,,,
aafgdggo-1,-1,,,,
aafgfmea-1,-1,,,,
aafggmed-1,-1,,,,
aafgmhld-1,-1,,,,
aafgnibf-1,-1,,,,
aafgofep-1,-1,,,,
aafhamng-1,-1,,,,
aafhbcfk-1,-1,,,,
aafhceij-1,6414,spot_6414,229.0092070102692,4880.612343094408,0.0
aafhfdjo-1,-1,,,,
aafhlpja-1,6414,spot_6414,229.0092070102692,4880.612343094408,0.0
aafiadgg-1,6414,spot_6414,229.0092070102692,4880.612343094408,0.0
aafihhde-1,-1,,,,
aafiieee-1,-1,,,,
aafijgdj-1,-1,,,,
aafimjpn-1,-1,,,,
aafjckfc-1,-1,,,,
aafjdnej-1,6414,spot_6414,229.0092070102692,4880.612343094408,0.0
aafjffbi-1,-1,,,,
aafjfkbd-1,-1,,,,
aafjhjco-1,-1,,,,
aafjmbad-1,6529,spot_6529,279.0092070102692,4967.214883472852,0.0
aafjngei-1,6529,spot_6529,279.0092070102692,4967.214883472852,0.0
aafjobmb-1,6529,spot_6529,279.0092070102692,4967.214883472852,0.0
aafkaapj-1,6529,spot_6529,279.0092070102692,4967.214883472852,0.0
aafkbjaj-1,-1,,,,
aafkcicj-1,-1,,,,
aafkdehh-1,-1,,,,
aafkdkbi-1,-1,,,,
aafkdmdn-1,6758,spot_6758,279.0092070102692,5140.419964229741,0.0
aafkfaok-1,-1,,,,
aafkgboj-1,6758,spot_6758,279.0092070102692,5140.419964229741,0.0
aafkkdie-1,-1,,,,
aafkkjkh-1,-1,,,,
aafkkmhm-1,-1,,,,
aafklpki-1,-1,,,,
aaflanpk-1,-1,,,,
aaflhkeg-1,-1,,,,
aaflicnh-1,-1,,,,
aaflifjb-1,6529,spot_6529,279.0092070102692,4967.214883472852,0.0
aafljdea-1,6529,spot_6529,279.0092070102692,4967.214883472852,0.0
aafljnio-1,6529,spot_6529,279.0092070102692,4967.214883472852,0.0
aaflmfoo-1,-1,,,,
aaflnhgm-1,6529,spot_6529,279.0092070102692,4967.214883472852,0.0
aaflocgl-1,-1,,,,
aafmicof-1,-1,,,,
aafmmbgc-1,6643,spot_6643,229.0092070102692,5053.817423851297,0.0
aafmobgf-1,-1,,,,
aafncgko-1,-1,,,,
aafnemfi-1,6643,spot_6643,229.0092070102692,5053.817423851297,0.0
aafnfeim-1,-1,,,,
aafngeno-1,-1,,,,
aafnigfa-1,-1,,,,
aafnjdkh-1,-1,,,,
aafnndba-1,-1,,,,
aafnojhb-1,-1,,,,
aafoaekm-1,-1,,,,
aafoafbo-1,-1,,,,
aafobjho-1,-1,,,,
aafoejme-1,-1,,,,
aafohank-1,6300,spot_6300,279.0092070102692,4794.009802715964,0.0
aafojnaa-1,-1,,,,
aafoledb-1,-1,,,,
aafpdend-1,-1,,,,
aafpikdd-1,-1,,,,
aafpjdfp-1,-1,,,,
aafpmmap-1,-1,,,,
aafpmmlh-1,-1,,,,
aafpnjla-1,-1,,,,
aafpnknd-1,-1,,,,
aafpnlpm-1,-1,,,,
aafpppjm-1,-1,,,,
aagadhga-1,-1,,,,
aagaffil-1,-1,,,,
aagaghie-1,-1,,,,
aagagmmg-1,-1,,,,
aagahecd-1,-1,,,,
aagajohe-1,-1,,,,
aagakcdb-1,-1,,,,
aaganobh-1,-1,,,,
aagbadkc-1,-1,,,,
aagbbdci-1,-1,,,,
aagbhgfo-1,-1,,,,
aagbldlh-1,6759,spot_6759,379.0092070102692,5140.419964229741,0.0
aagblnhd-1,6759,spot_6759,379.0092070102692,5140.419964229741,0.0
aagckgaa-1,6759,spot_6759,379.0092070102692,5140.419964229741,0.0
aagckgfo-1,6759,spot_6759,379.0092070102692,5140.419964229741,0.0
aagcknaf-1,6759,spot_6759,379.0092070102692,5140.419964229741,0.0
aagclafl-1,6759,spot_6759,379.0092070102692,5140.419964229741,0.0
aagcngih-1,-1,,,,
aagcpabe-1,-1,,,,
aagdgnbg-1,-1,,,,
aagdlbnk-1,-1,,,,
aagdmadb-1,-1,,,,
aagdnhoj-1,7102,spot_7102,329.0092070102692,5400.2275853650735,0.0
aagdnlki-1,7102,spot_7102,329.0092070102692,5400.2275853650735,0.0
aagebkjl-1,-1,,,,
aageiale-1,-1,,,,
aagekdjf-1,-1,,,,
aagelbln-1,-1,,,,
aageopak-1,-1,,,,
aagephbn-1,-1,,,,
aagfeijm-1,7102,spot_7102,329.0092070102692,5400.2275853650735,0.0
aagfgakc-1,-1,,,,
aagfgcif-1,-1,,,,
aagfhchh-1,-1,,,,
aagfiiek-1,-1,,,,
aagfikgl-1,-1,,,,
aagfjnmd-1,7102,spot_7102,329.0092070102692,5400.2275853650735,0.0
aagfkeok-1,7102,spot_7102,329.0092070102692,5400.2275853650735,0.0
aagfkmpb-1,7102,spot_7102,329.0092070102692,5400.2275853650735,0.0
aagfkock-1,-1,,,,
aagfldlh-1,-1,,,,
aagflpgp-1,-1,,,,
aagfoekf-1,-1,,,,
aaggcjpl-1,-1,,,,
aaggdmdo-1,-1,,,,
aagggeda-1,-1,,,,
aaggghmo-1,-1,,,,
aaggkepb-1,-1,,,,
aagglkek-1,-1,,,,
aagglkmm-1,-1,,,,
aagglobb-1,-1,,,,
aaggpdkl-1,-1,,,,
aaggpnmf-1,-1,,,,
aaghamdi-1,-1,,,,
aaghecec-1,-1,,,,
aaghfgkg-1,-1,,,,
aaghgbfl-1,-1,,,,
aaghggcb-1,-1,,,,
aaghgpgk-1,-1,,,,
aaghilap-1,-1,,,,
aaghkbop-1,6988,spot_6988,379.0092070102692,5313.625044986629,0.0
aaghllhh-1,6988,spot_6988,379.0092070102692,5313.625044986629,0.0
aaghnjjj-1,6988,spot_6988,379.0092070102692,5313.625044986629,0.0
aagiahcc-1,-1,,,,
aagidnai-1,-1,,,,
aagijemm-1,-1,,,,
aagikjdm-1,-1,,,,
aagjakcg-1,-1,,,,
aagjcfgc-1,6988,spot_6988,379.0092070102692,5313.625044986629,0.0
aagjinfl-1,-1,,,,
aagjjjoo-1,-1,,,,
aagjncnk-1,-1,,,,
aagjnmaa-1,-1,,,,
aagkaaaa-1,-1,,,,
aagkooli-1,-1,,,,
aaglccjh-1,-1,,,,
aaglddkm-1,-1,,,,
aagldjph-1,-1,,,,
aaglgbfo-1,-1,,,,
aaglgbgn-1,-1,,,,
aaglgoim-1,6873,spot_6873,329.0092070102692,5227.022504608185,0.0
aaglingf-1,-1,,,,
aagljfgf-1,-1,,,,
aaglmipo-1,-1,,,,
aaglodph-1,-1,,,,
aagmbihd-1,-1,,,,
aagmbjhn-1,-1,,,,
aagmenef-1,-1,,,,
aagmfbhe-1,-1,,,,
aagmfgce-1,-1,,,,
aagmgmlp-1,-1,,,,
aagmhfia-1,-1,,,,
aagmjcko-1,-1,,,,
aagmkhlg-1,-1,,,,
aagmkjjn-1,-1,,,,
aagmlbdk-1,6987,spot_6987,279.0092070102692,5313.625044986629,0.0
aagmnkij-1,-1,,,,
aagmopag-1,-1,,,,
aagnfcod-1,-1,,,,
aagnipdo-1,7216,,279.0092070102692,5486.830125743518,
aagnlgdd-1,-1,,,,
aagnnffa-1,-1,,,,
aagnpjib-1,-1,,,,
aagobegl-1,-1,,,,
aagobhci-1,-1,,,,
aagobkma-1,-1,,,,
aagoegfe-1,7101,spot_7101,229.0092070102692,5400.2275853650735,0.0
aagofkda-1,-1,,,,
aagoheph-1,-1,,,,
aagokahj-1,-1,,,,
aagpcmld-1,-1,,,,
aagpdgpe-1,7101,spot_7101,229.0092070102692,5400.2275853650735,0.0
aagpgelj-1,-1,,,,
aagpjfea-1,-1,,,,
aagplehc-1,-1,,,,
aagpmbpc-1,-1,,,,
aahacmbd-1,-1,,,,
aahaekpo-1,-1,,,,
aahakdbm-1,-1,,,,
aahalhja-1,6987,spot_6987,279.0092070102692,5313.625044986629,0.0
aahbelef-1,-1,,,,
aahbeocp-1,-1,,,,
aahbiakk-1,6987,spot_6987,279.0092070102692,5313.625044986629,0.0
aahbkafm-1,6987,spot_6987,279.0092070102692,5313.625044986629,0.0
aahbmpdb-1,6987,spot_6987,279.0092070102692,5313.625044986629,0.0
aahcclcc-1,6987,spot_6987,279.0092070102692,5313.625044986629,0.0
aahcglhj-1,6987,spot_6987,279.0092070102692,5313.625044986629,0.0
aahchojj-1,6987,spot_6987,279.0092070102692,5313.625044986629,0.0
aahckdcf-1,-1,,,,
aahclicd-1,-1,,,,
aahclnia-1,-1,,,,
aahdaglh-1,-1,,,,
aahdbdbm-1,-1,,,,
aahdckjh-1,-1,,,,
aahddclm-1,-1,,,,
aahdgkbf-1,-1,,,,
aahdgpii-1,-1,,,,
aahdibap-1,-1,,,,
aahdlnnm-1,-1,,,,
aahebagb-1,-1,,,,
aahehgpi-1,-1,,,,
aaheipel-1,-1,,,,
aaheojkb-1,-1,,,,
aahfegdh-1,-1,,,,
aahfpfco-1,-1,,,,
aahgahcf-1,-1,,,,
aahgbhne-1,-1,,,,
aahgcnpg-1,6644,spot_6644,329.0092070102692,5053.817423851297,0.0
aahggpko-1,-1,,,,
aahghien-1,-1,,,,
aahglkle-1,-1,,,,
aahhaffa-1,-1,,,,
aahhanpn-1,-1,,,,
aahhckid-1,-1,,,,
aahhdcfm-1,-1,,,,
aahhdkcg-1,6644,spot_6644,329.0092070102692,5053.817423851297,0.0
aahhgehh-1,6644,spot_6644,329.0092070102692,5053.817423851297,0.0
aahhglmm-1,-1,,,,
aahhhbie-1,-1,,,,
aahhhkco-1,-1,,,,
aahhhlol-1,6644,spot_6644,329.0092070102692,5053.817423851297,0.0
aahhibhp-1,-1,,,,
aahhmicp-1,-1,,,,
aahhnpgc-1,-1,,,,
aahibohh-1,6644,spot_6644,329.0092070102692,5053.817423851297,0.0
aahifdga-1,6530,spot_6530,379.0092070102692,4967.214883472852,0.0
aahincba-1,-1,,,,
aahiojhh-1,6530,spot_6530,379.0092070102692,4967.214883472852,0.0
aahipban-1,-1,,,,
aahjabin-1,-1,,,,
aahjaibf-1,-1,,,,
aahjcdjj-1,-1,,,,
aahjhllf-1,-1,,,,
aahjjohb-1,-1,,,,
aahjjppd-1,-1,,,,
aahjkioa-1,-1,,,,
aahjkngd-1,-1,,,,
aahjlcce-1,-1,,,,
aahjmknd-1,-1,,,,
aahjoica-1,-1,,,,
aahkaifo-1,-1,,,,
aahkdeio-1,-1,,,,
aahkeedg-1,-1,,,,
aahkggjf-1,-1,,,,
aahkkcdo-1,-1,,,,
aahkkfno-1,-1,,,,
aahklbbi-1,-1,,,,
aahkldbj-1,-1,,,,
aahkmppj-1,-1,,,,
aahknndh-1,-1,,,,
aahkodjb-1,-1,,,,
aahkonkh-1,-1,,,,
aahlelbn-1,-1,,,,
aahlfjpd-1,-1,,,,
aahlimil-1,-1,,,,
aahlkjad-1,-1,,,,
aahlmake-1,-1,,,,
aahlnkei-1,-1,,,,
aahlocja-1,6530,spot_6530,379.0092070102692,4967.214883472852,0.0
aahlphmf-1,6530,spot_6530,379.0092070102692,4967.214883472852,0.0
aahlpoje-1,-1,,,,
aahmbjhd-1,6530,spot_6530,379.0092070102692,4967.214883472852,0.0
aahmeahd-1,6530,spot_6530,379.0092070102692,4967.214883472852,0.0
aahmeble-1,6530,spot_6530,379.0092070102692,4967.214883472852,0.0
aahmkeep-1,6530,spot_6530,379.0092070102692,4967.214883472852,0.0
aahmnafp-1,6530,spot_6530,379.0092070102692,4967.214883472852,0.0
aahmofod-1,6530,spot_6530,379.0092070102692,4967.214883472852,0.0
aahnbcia-1,6530,spot_6530,379.0092070102692,4967.214883472852,0.0
aahndjcg-1,6530,spot_6530,379.0092070102692,4967.214883472852,0.0
aahnfged-1,-1,,,,
aahngfab-1,6529,spot_6529,279.0092070102692,4967.214883472852,0.0
aahnnngp-1,-1,,,,
aahobbib-1,-1,,,,
aahoblca-1,-1,,,,
aahocdpl-1,-1,,,,
aahodobd-1,-1,,,,
aahofdkc-1,-1,,,,
aahogdlh-1,-1,,,,
aahoklnl-1,-1,,,,
aahommik-1,-1,,,,
aahoodak-1,-1,,,,
aahopngp-1,6415,spot_6415,329.0092070102692,4880.612343094408,0.0
aahpajhm-1,6415,spot_6415,329.0092070102692,4880.612343094408,0.0
aahpceaf-1,-1,,,,
aahpdjfm-1,-1,,,,
aahpffhf-1,-1,,,,
aahpfoej-1,6415,spot_6415,329.0092070102692,4880.612343094408,0.0
aahpgofl-1,6415,spot_6415,329.0092070102692,4880.612343094408,0.0
aahphhic-1,-1,,,,
aahphiif-1,6415,spot_6415,329.0092070102692,4880.612343094408,0.0
aahpibpj-1,6415,spot_6415,329.0092070102692,4880.612343094408,0.0
aahpnede-1,6415,spot_6415,329.0092070102692,4880.612343094408,0.0
aahpnghg-1,6415,spot_6415,329.0092070102692,4880.612343094408,0.0
aaiaacdm-1,-1,,,,
aaiaahhd-1,-1,,,,
aaiabpbm-1,-1,,,,
aaiacmkj-1,-1,,,,
aaiadalk-1,-1,,,,
aaiaggld-1,-1,,,,
aaiahnjh-1,-1,,,,
aaiaiioe-1,-1,,,,
aaiakdfg-1,-1,,,,
aaiamekh-1,-1,,,,
aaiaoofn-1,-1,,,,
aaiapcpc-1,-1,,,,
aaibbhnk-1,-1,,,,
aaibdgac-1,-1,,,,
aaibfnie-1,-1,,,,
aaibogfd-1,-1,,,,
aaicabkh-1,-1,,,,
aaicamaa-1,-1,,,,
aaicghlc-1,6531,spot_6531,479.0092070102692,4967.214883472852,0.0
aaichkpi-1,-1,,,,
aaichmce-1,6531,spot_6531,479.0092070102692,4967.214883472852,0.0
aaicjgoh-1,-1,,,,
aaiclnpk-1,-1,,,,
aaiclohm-1,-1,,,,
aaicnemj-1,-1,,,,
aaicnmki-1,6417,spot_6417,529.0092070102692,4880.612343094408,0.0
aaicofbi-1,-1,,,,
aaidbojk-1,-1,,,,
aaidedjo-1,-1,,,,
aaidghnh-1,-1,,,,
aaidjfbo-1,-1,,,,
aaidmlgc-1,6532,spot_6532,579.0092070102692,4967.214883472852,0.0
aaidocdg-1,6532,spot_6532,579.0092070102692,4967.214883472852,0.0
aaidodgi-1,-1,,,,
aaidoenm-1,6532,spot_6532,579.0092070102692,4967.214883472852,0.0
aaidolgc-1,-1,,,,
aaiebadi-1,-1,,,,
aaiebegj-1,-1,,,,
aaiebnhk-1,6417,spot_6417,529.0092070102692,4880.612343094408,0.0
aaieefke-1,-1,,,,
aaieffhi-1,6417,spot_6417,529.0092070102692,4880.612343094408,0.0
aaiefnao-1,6417,spot_6417,529.0092070102692,4880.612343094408,0.0
aaiegeib-1,-1,,,,
aaiehbii-1,-1,,,,
aaiejjgp-1,-1,,,,
aaifbade-1,-1,,,,
aaifeelj-1,-1,,,,
aaifemkk-1,-1,,,,
aaiffeco-1,-1,,,,
aaifgbag-1,-1,,,,
aaifgmfa-1,6874,spot_6874,429.0092070102692,5227.022504608185,0.0
aaifmbhd-1,-1,,,,
aaifnbci-1,-1,,,,
aaifnhea-1,6989,spot_6989,479.0092070102692,5313.625044986629,0.0
aaifpppb-1,-1,,,,
aaigapmf-1,-1,,,,
aaigdbpp-1,-1,,,,
aaigidip-1,-1,,,,
aaigilmh-1,-1,,,,
aaigjiok-1,-1,,,,
aaigkhla-1,-1,,,,
aaigkjac-1,7103,spot_7103,429.0092070102692,5400.2275853650735,0.0
aaigknoa-1,7103,spot_7103,429.0092070102692,5400.2275853650735,0.0
aaignloj-1,-1,,,,
aaihbmkg-1,-1,,,,
aaihdjpl-1,-1,,,,
aaihggmd-1,7103,spot_7103,429.0092070102692,5400.2275853650735,0.0
aaihgnee-1,-1,,,,
aaihkmao-1,-1,,,,
aaihlmlj-1,-1,,,,
aaihohim-1,7103,spot_7103,429.0092070102692,5400.2275853650735,0.0
aaihpgll-1,-1,,,,
aaiigadd-1,7103,spot_7103,429.0092070102692,5400.2275853650735,0.0
aaiigbin-1,-1,,,,
aaiignfc-1,-1,,,,
aaiiihkm-1,-1,,,,
aaiillde-1,-1,,,,
aaiioaal-1,-1,,,,
aaijbpfg-1,6989,spot_6989,479.0092070102692,5313.625044986629,0.0
aaijdlog-1,-1,,,,
aaijenmo-1,-1,,,,
aaijfacl-1,6989,spot_6989,479.0092070102692,5313.625044986629,0.0
aaijfana-1,6989,spot_6989,479.0092070102692,5313.625044986629,0.0
aaijfhli-1,-1,,,,
aaijgdho-1,-1,,,,
aaijiodh-1,-1,,,,
aaijjhjm-1,-1,,,,
aaijompn-1,-1,,,,
aaikchpb-1,-1,,,,
aaikgnak-1,-1,,,,
aaikhlfa-1,-1,,,,
aaikjbfb-1,-1,,,,
aaikjgda-1,-1,,,,
aaikkfap-1,-1,,,,
aaiklepg-1,-1,,,,
aaikljon-1,-1,,,,
aaiklnof-1,6760,spot_6760,479.0092070102692,5140.419964229741,0.0
aailambk-1,-1,,,,
aailekdl-1,-1,,,,
aailhlol-1,-1,,,,
aailkfoh-1,-1,,,,
aaillacj-1,-1,,,,
aailmack-1,-1,,,,
aailogdj-1,-1,,,,
aailpbam-1,-1,,,,
aailpmck-1,-1,,,,
aaimcgee-1,-1,,,,
aaimcocm-1,-1,,,,
aaimjice-1,-1,,,,
aaimldpb-1,-1,,,,
aainccdm-1,-1,,,,
aainkcpn-1,-1,,,,
aainkfki-1,6874,spot_6874,429.0092070102692,5227.022504608185,0.0
aaioaemb-1,6874,spot_6874,429.0092070102692,5227.022504608185,0.0
aaiodihk-1,-1,,,,
aaioemgm-1,6874,spot_6874,429.0092070102692,5227.022504608185,0.0
aaioldle-1,-1,,,,
aaionefk-1,-1,,,,
aaionpim-1,-1,,,,
aaiopoia-1,6760,spot_6760,479.0092070102692,5140.419964229741,0.0
aaiphdfl-1,6760,spot_6760,479.0092070102692,5140.419964229741,0.0
aaiphdjj-1,6760,spot_6760,479.0092070102692,5140.419964229741,0.0
aaipihjl-1,6760,spot_6760,479.0092070102692,5140.419964229741,0.0
aajaaogh-1,-1,,,,
aajabjen-1,-1,,,,
aajadejg-1,-1,,,,
aajafimi-1,-1,,,,
aajagfmp-1,-1,,,,
aajaimbk-1,-1,,,,
aajajlkm-1,-1,,,,
aajajnkj-1,-1,,,,
aajakjol-1,-1,,,,
aajandcj-1,-1,,,,
aajbaghd-1,-1,,,,
aajbclbp-1,-1,,,,
aajbhapl-1,-1,,,,
aajbhihc-1,6645,spot_6645,429.0092070102692,5053.817423851297,0.0
aajbjcac-1,6645,spot_6645,429.0092070102692,5053.817423851297,0.0
aajblfdm-1,-1,,,,
aajblfkc-1,-1,,,,
aajblgel-1,-1,,,,
aajbmgnk-1,-1,,,,
aajbngoo-1,-1,,,,
aajbpbon-1,-1,,,,
aajcaaak-1,-1,,,,
aajcbcij-1,-1,,,,
aajccgnf-1,-1,,,,
aajcfokd-1,-1,,,,
aajcghbn-1,6760,spot_6760,479.0092070102692,5140.419964229741,0.0
aajckdam-1,-1,,,,
aajcljhc-1,-1,,,,
aajcnfgm-1,6645,spot_6645,429.0092070102692,5053.817423851297,0.0
aajdbklf-1,-1,,,,
aajdgafk-1,-1,,,,
aajdhpmp-1,6646,spot_6646,529.0092070102692,5053.817423851297,0.0
aajdljkn-1,-1,,,,
aajdnalh-1,-1,,,,
aajdncfi-1,-1,,,,
aajdngce-1,-1,,,,
aajdopjj-1,-1,,,,
aajebjek-1,6875,spot_6875,529.0092070102692,5227.022504608185,0.0
aajebpfa-1,6875,spot_6875,529.0092070102692,5227.022504608185,0.0
aajehlcf-1,-1,,,,
aajeifjd-1,-1,,,,
aajekmbi-1,-1,,,,
aajeknfa-1,-1,,,,
aajeobjh-1,-1,,,,
aajeodph-1,6760,spot_6760,479.0092070102692,5140.419964229741,0.0
aajepbjj-1,-1,,,,
aajepdcm-1,-1,,,,
aajfdipj-1,-1,,,,
aajffgfc-1,-1,,,,
aajfgcka-1,-1,,,,
aajfieei-1,7104,spot_7104,529.0092070102692,5400.2275853650735,0.0
aajfiocp-1,-1,,,,
aajfjnkh-1,-1,,,,
aajfjooc-1,-1,,,,
aajflflj-1,-1,,,,
aajgcgad-1,-1,,,,
aajgdied-1,-1,,,,
aajgdnkb-1,-1,,,,
aajgekjb-1,-1,,,,
aajgipai-1,-1,,,,
aajgjdia-1,-1,,,,
aajgjhhn-1,-1,,,,
aajgkddj-1,-1,,,,
aajgkmbo-1,6990,spot_6990,579.0092070102692,5313.625044986629,0.0
aajglell-1,-1,,,,
aajgnbkd-1,-1,,,,
aajgodjd-1,-1,,,,
aajgonbl-1,-1,,,,
aajgpofp-1,-1,,,,
aajhaepa-1,-1,,,,
aajhagjn-1,-1,,,,
aajhahba-1,7104,spot_7104,529.0092070102692,5400.2275853650735,0.0
aajhaiok-1,-1,,,,
aajhanjj-1,7104,spot_7104,529.0092070102692,5400.2275853650735,0.0
aajhcmjg-1,7104,spot_7104,529.0092070102692,5400.2275853650735,0.0
aajhkndh-1,-1,,,,
aajibllj-1,7104,spot_7104,529.0092070102692,5400.2275853650735,0.0
aajiccdd-1,-1,,,,
aajickcp-1,-1,,,,
aajiilli-1,-1,,,,
aajiloim-1,-1,,,,
aajjajao-1,-1,,,,
aajjakpm-1,-1,,,,
aajjgdmb-1,-1,,,,
aajjgjcb-1,-1,,,,
aajjhmge-1,-1,,,,
aajjjkmm-1,-1,,,,
aajjkalf-1,6989,spot_6989,479.0092070102692,5313.625044986629,0.0
aajjkoba-1,-1,,,,
aajjmfha-1,-1,,,,
aajjohae-1,6875,spot_6875,529.0092070102692,5227.022504608185,0.0
aajkahai-1,-1,,,,
aajkcjhj-1,-1,,,,
aajkdigb-1,6990,spot_6990,579.0092070102692,5313.625044986629,0.0
aajkdmic-1,6990,spot_6990,579.0092070102692,5313.625044986629,0.0
aajkdpjd-1,6990,spot_6990,579.0092070102692,5313.625044986629,0.0
aajkgcjd-1,-1,,,,
aajkianm-1,-1,,,,
aajkligd-1,-1,,,,
aajknejg-1,-1,,,,
aajlbkjb-1,-1,,,,
aajlcdaa-1,-1,,,,
aajldfee-1,-1,,,,
aajlenfp-1,6875,spot_6875,529.0092070102692,5227.022504608185,0.0
aajlflma-1,-1,,,,
aajlhfga-1,-1,,,,
aajlhghi-1,-1,,,,
aajlilmo-1,-1,,,,
aajljmia-1,-1,,,,
aajlmmnf-1,6761,spot_6761,579.0092070102692,5140.419964229741,0.0
aajmaldm-1,-1,,,,
aajmbaoj-1,-1,,,,
aajnbjia-1,-1,,,,
aajncamc-1,-1,,,,
aajncpdf-1,-1,,,,
aajnegoj-1,-1,,,,
aajngioa-1,-1,,,,
aajngjip-1,6761,spot_6761,579.0092070102692,5140.419964229741,0.0
aajnglkg-1,6761,spot_6761,579.0092070102692,5140.419964229741,0.0
aajnjcoa-1,6761,spot_6761,579.0092070102692,5140.419964229741,0.0
aajnkojp-1,6761,spot_6761,579.0092070102692,5140.419964229741,0.0
aajnmebf-1,-1,,,,
aajnofag-1,6761,spot_6761,579.0092070102692,5140.419964229741,0.0
aajnohaa-1,6761,spot_6761,579.0092070102692,5140.419964229741,0.0
aajobfho-1,6761,spot_6761,579.0092070102692,5140.419964229741,0.0
aajobmah-1,6761,spot_6761,579.0092070102692,5140.419964229741,0.0
aajocfkb-1,-1,,,,
aajocief-1,6761,spot_6761,579.0092070102692,5140.419964229741,0.0
aajocphf-1,-1,,,,
aajofphm-1,-1,,,,
aajpbnaa-1,-1,,,,
aajpcaeo-1,6646,spot_6646,529.0092070102692,5053.817423851297,0.0
aajpkdoc-1,6646,spot_6646,529.0092070102692,5053.817423851297,0.0
aajpkpla-1,-1,,,,
aajpngoe-1,-1,,,,
aajpojfe-1,-1,,,,
aakachbc-1,-1,,,,
aakaclao-1,-1,,,,
aakadjpb-1,-1,,,,
aakagako-1,-1,,,,
aakaginl-1,6532,spot_6532,579.0092070102692,4967.214883472852,0.0
aakahhgn-1,-1,,,,
aakamjko-1,-1,,,,
aakangan-1,-1,,,,
aakapbnj-1,-1,,,,
aakbdjoo-1,6532,spot_6532,579.0092070102692,4967.214883472852,0.0
aakbdnlj-1,6532,spot_6532,579.0092070102692,4967.214883472852,0.0
aakbebbn-1,6532,spot_6532,579.0092070102692,4967.214883472852,0.0
aakbeima-1,6532,spot_6532,579.0092070102692,4967.214883472852,0.0
aakbepna-1,6646,spot_6646,529.0092070102692,5053.817423851297,0.0
aakbfpme-1,6646,spot_6646,529.0092070102692,5053.817423851297,0.0
aakbjhpc-1,6646,spot_6646,529.0092070102692,5053.817423851297,0.0
aakbkfop-1,6646,spot_6646,529.0092070102692,5053.817423851297,0.0
aakbmbbe-1,6646,spot_6646,529.0092070102692,5053.817423851297,0.0
aakbmobg-1,6646,spot_6646,529.0092070102692,5053.817423851297,0.0
aakboccd-1,-1,,,,
aakbohkb-1,-1,,,,
aakcbehd-1,-1,,,,
aakcdldb-1,-1,,,,
