,B cells,Endothelial,Epithelial,Fibroblasts,Macrophages,T cells,n_cells,spot_x,spot_y
spot_6459,0.0,0.09090909090909091,0.0,0.15151515151515152,0.5757575757575758,0.18181818181818182,33,,
spot_6460,0.0,0.0,0.0,0.0,0.5172413793103449,0.4827586206896552,29,,
spot_6461,0.0,0.18181818181818182,0.0,0.2727272727272727,0.24242424242424243,0.30303030303030304,33,,
spot_6462,0.029411764705882353,0.23529411764705882,0.0,0.3235294117647059,0.0,0.4117647058823529,34,,
spot_6463,0.03225806451612903,0.0,0.0,0.1935483870967742,0.22580645161290322,0.5483870967741935,31,,
spot_6464,0.0,0.29411764705882354,0.0,0.35294117647058826,0.29411764705882354,0.058823529411764705,17,,
spot_6465,0.0,0.14285714285714285,0.0,0.7857142857142857,0.07142857142857142,0.0,14,,
spot_6466,0.0,0.3,0.0,0.45,0.2,0.05,20,,
spot_6467,0.0,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,3,,
spot_6468,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,6,,
spot_6469,0.08108108108108109,0.21621621621621623,0.0,0.08108108108108109,0.16216216216216217,0.4594594594594595,37,,
spot_6470,0.0,0.36363636363636365,0.0,0.5,0.09090909090909091,0.045454545454545456,22,,
spot_6471,0.0,0.20833333333333334,0.3333333333333333,0.041666666666666664,0.20833333333333334,0.20833333333333334,24,,
spot_6472,0.0,0.125,0.3125,0.0,0.5,0.0625,16,,
spot_6473,0.0,0.0,0.0,0.13636363636363635,0.3181818181818182,0.5454545454545454,22,,
spot_6474,0.0,0.25,0.0,0.0625,0.34375,0.34375,32,,
spot_6475,0.0,0.21428571428571427,0.0,0.25,0.32142857142857145,0.21428571428571427,28,,
spot_6476,0.0,0.45454545454545453,0.0,0.2727272727272727,0.18181818181818182,0.09090909090909091,11,,
spot_6477,0.0,0.125,0.5,0.0,0.375,0.0,8,,
spot_6478,0.0,0.0,0.875,0.0,0.125,0.0,8,,
spot_6479,0.0,0.0,0.9,0.0,0.1,0.0,10,,
spot_6480,0.0,0.0,0.6,0.0,0.2,0.2,5,,
spot_6573,0.0,0.16279069767441862,0.0,0.27906976744186046,0.3953488372093023,0.16279069767441862,43,,
spot_6574,0.0,0.12,0.0,0.24,0.48,0.16,25,,
spot_6575,0.0,0.36363636363636365,0.0,0.3181818181818182,0.2727272727272727,0.045454545454545456,22,,
spot_6576,0.0,0.16666666666666666,0.0,0.19444444444444445,0.2777777777777778,0.3611111111111111,36,,
spot_6577,0.0,0.3333333333333333,0.0,0.19047619047619047,0.42857142857142855,0.047619047619047616,21,,
spot_6578,0.0,0.1,0.0,0.45,0.35,0.1,20,,
spot_6579,0.0,0.25,0.0,0.5,0.25,0.0,8,,
spot_6580,0.0,0.25,0.0,0.32142857142857145,0.14285714285714285,0.2857142857142857,28,,
spot_6581,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,3,,
spot_6582,0.0,0.0,0.625,0.0,0.25,0.125,8,,
spot_6583,0.1,0.4,0.0,0.2,0.1,0.2,10,,
spot_6584,0.0,0.18518518518518517,0.037037037037037035,0.07407407407407407,0.37037037037037035,0.3333333333333333,27,,
spot_6585,0.0,0.4,0.05,0.15,0.3,0.1,20,,
spot_6586,0.0,0.16,0.08,0.12,0.4,0.24,25,,
spot_6587,0.0,0.2413793103448276,0.06896551724137931,0.13793103448275862,0.4827586206896552,0.06896551724137931,29,,
spot_6588,0.030303030303030304,0.09090909090909091,0.0,0.030303030303030304,0.21212121212121213,0.6363636363636364,33,,
spot_6589,0.0,0.14814814814814814,0.0,0.25925925925925924,0.2222222222222222,0.37037037037037035,27,,
spot_6590,0.0,0.13333333333333333,0.06666666666666667,0.06666666666666667,0.4666666666666667,0.26666666666666666,15,,
spot_6591,0.0,0.2727272727272727,0.0,0.36363636363636365,0.36363636363636365,0.0,11,,
spot_6592,0.0,0.2857142857142857,0.14285714285714285,0.0,0.5714285714285714,0.0,7,,
spot_6593,0.0,0.0,0.5555555555555556,0.0,0.4444444444444444,0.0,9,,
spot_6594,0.0,0.0,0.42857142857142855,0.0,0.5714285714285714,0.0,7,,
spot_6687,0.0,0.17857142857142858,0.0,0.03571428571428571,0.5714285714285714,0.21428571428571427,28,,
spot_6688,0.0,0.0625,0.03125,0.15625,0.53125,0.21875,32,,
spot_6689,0.0,0.17857142857142858,0.0,0.21428571428571427,0.5357142857142857,0.07142857142857142,28,,
spot_6690,0.023809523809523808,0.14285714285714285,0.0,0.09523809523809523,0.3333333333333333,0.40476190476190477,42,,
spot_6691,0.0,0.3548387096774194,0.0,0.25806451612903225,0.1935483870967742,0.1935483870967742,31,,
spot_6692,0.0,0.21428571428571427,0.0,0.21428571428571427,0.35714285714285715,0.21428571428571427,14,,
spot_6693,0.0,0.3125,0.0,0.375,0.25,0.0625,16,,
spot_6694,0.0,0.3333333333333333,0.0,0.5555555555555556,0.1111111111111111,0.0,9,,
spot_6695,0.0,0.4444444444444444,0.0,0.4444444444444444,0.1111111111111111,0.0,9,,
spot_6697,0.0,0.0,0.0,0.0,0.6,0.4,40,,
spot_6698,0.0,0.4,0.0,0.4,0.0,0.2,5,,
spot_6699,0.047619047619047616,0.14285714285714285,0.047619047619047616,0.047619047619047616,0.42857142857142855,0.2857142857142857,21,,
spot_6700,0.0,0.1875,0.0625,0.0,0.5,0.25,16,,
spot_6701,0.0,0.14285714285714285,0.0,0.19047619047619047,0.5714285714285714,0.09523809523809523,21,,
spot_6702,0.0,0.5,0.0,0.07142857142857142,0.21428571428571427,0.21428571428571427,28,,
spot_6703,0.0,0.35714285714285715,0.21428571428571427,0.07142857142857142,0.17857142857142858,0.17857142857142858,28,,
spot_6704,0.0,0.25,0.125,0.0,0.375,0.25,8,,
spot_6705,0.0,0.391304347826087,0.0,0.08695652173913043,0.34782608695652173,0.17391304347826086,23,,
spot_6706,0.0,0.2916666666666667,0.0,0.25,0.4166666666666667,0.041666666666666664,24,,
spot_6707,0.0,0.07692307692307693,0.0,0.23076923076923078,0.46153846153846156,0.23076923076923078,13,,
spot_6708,0.0,0.05555555555555555,0.1111111111111111,0.2222222222222222,0.5555555555555556,0.05555555555555555,18,,
spot_6709,0.0,0.0,0.25,0.0,0.75,0.0,8,,
spot_6802,0.0,0.08888888888888889,0.0,0.022222222222222223,0.4222222222222222,0.4666666666666667,45,,
spot_6803,0.0,0.32,0.0,0.16,0.4,0.12,25,,
spot_6804,0.03333333333333333,0.16666666666666666,0.0,0.13333333333333333,0.3333333333333333,0.3333333333333333,30,,
spot_6805,0.0,0.04878048780487805,0.0,0.12195121951219512,0.3902439024390244,0.43902439024390244,41,,
spot_6806,0.0,0.23529411764705882,0.0,0.17647058823529413,0.35294117647058826,0.23529411764705882,17,,
spot_6807,0.0,0.1111111111111111,0.0,0.2777777777777778,0.3333333333333333,0.2777777777777778,18,,
spot_6808,0.0,0.25,0.0,0.5833333333333334,0.16666666666666666,0.0,12,,
spot_6809,0.0,0.125,0.0,0.375,0.25,0.25,16,,
spot_6810,0.0,0.16666666666666666,0.0,0.6666666666666666,0.16666666666666666,0.0,6,,
spot_6811,0.0,0.0,0.05,0.0,0.55,0.4,40,,
spot_6812,0.0,0.0,0.05263157894736842,0.0,0.7894736842105263,0.15789473684210525,19,,
spot_6813,0.0,0.5,0.0,0.5,0.0,0.0,4,,
spot_6814,0.0,0.16666666666666666,0.0,0.3333333333333333,0.25,0.25,12,,
spot_6815,0.0,0.0,0.875,0.0,0.125,0.0,8,,
spot_6816,0.043478260869565216,0.21739130434782608,0.21739130434782608,0.043478260869565216,0.30434782608695654,0.17391304347826086,23,,
spot_6817,0.09375,0.125,0.09375,0.09375,0.28125,0.3125,32,,
spot_6818,0.0,0.15789473684210525,0.15789473684210525,0.05263157894736842,0.5263157894736842,0.10526315789473684,19,,
spot_6819,0.022727272727272728,0.11363636363636363,0.0,0.022727272727272728,0.25,0.5909090909090909,44,,
spot_6820,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,3,,
spot_6821,0.0,0.05263157894736842,0.05263157894736842,0.10526315789473684,0.42105263157894735,0.3684210526315789,19,,
spot_6822,0.0,0.0,0.8,0.0,0.2,0.0,5,,
spot_6823,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,6,,
spot_6916,0.0,0.0967741935483871,0.0,0.25806451612903225,0.41935483870967744,0.22580645161290322,31,,
spot_6917,0.0,0.15625,0.0,0.15625,0.375,0.3125,32,,
spot_6918,0.0,0.15384615384615385,0.0,0.20512820512820512,0.38461538461538464,0.2564102564102564,39,,
spot_6919,0.05263157894736842,0.02631578947368421,0.0,0.21052631578947367,0.4473684210526316,0.2631578947368421,38,,
spot_6920,0.0,0.07142857142857142,0.0,0.10714285714285714,0.42857142857142855,0.39285714285714285,28,,
spot_6921,0.0,0.1875,0.0,0.09375,0.4375,0.28125,32,,
spot_6922,0.0,0.2631578947368421,0.0,0.3157894736842105,0.10526315789473684,0.3157894736842105,19,,
spot_6923,0.0,0.3125,0.0,0.625,0.0625,0.0,16,,
spot_6924,0.05,0.25,0.0,0.25,0.35,0.1,20,,
spot_6925,0.0,0.0,0.0,0.0,0.8333333333333334,0.16666666666666666,6,,
spot_6926,0.0,0.0,0.0,0.0,0.8518518518518519,0.14814814814814814,27,,
spot_6927,0.0,0.0,0.375,0.0,0.5,0.125,8,,
spot_6928,0.0,0.4,0.0,0.6,0.0,0.0,15,,
spot_6929,0.0,0.0,0.0,0.4,0.1,0.5,10,,
spot_6930,0.0,0.0,0.5,0.0,0.0,0.5,10,,
spot_6931,0.025,0.175,0.0,0.275,0.125,0.4,40,,
spot_6932,0.0,0.1,0.25,0.1,0.45,0.1,20,,
spot_6933,0.0,0.15151515151515152,0.15151515151515152,0.06060606060606061,0.42424242424242425,0.21212121212121213,33,,
spot_6934,0.25,0.0625,0.0,0.0625,0.14583333333333334,0.4791666666666667,48,,
spot_6935,0.0,0.2222222222222222,0.0,0.0,0.1111111111111111,0.6666666666666666,9,,
spot_6936,0.0,0.0,0.38461538461538464,0.07692307692307693,0.46153846153846156,0.07692307692307693,13,,
spot_6937,0.0,0.0,0.8571428571428571,0.0,0.14285714285714285,0.0,7,,
spot_6938,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,9,,
spot_7031,0.0,0.045454545454545456,0.0,0.0,0.36363636363636365,0.5909090909090909,22,,
spot_7032,0.0,0.09375,0.0,0.15625,0.53125,0.21875,32,,
spot_7033,0.0,0.18181818181818182,0.0,0.09090909090909091,0.5909090909090909,0.13636363636363635,22,,
spot_7034,0.0,0.125,0.03125,0.0,0.40625,0.4375,32,,
spot_7035,0.0,0.08,0.0,0.16,0.4,0.36,25,,
spot_7036,0.0,0.14285714285714285,0.0,0.2857142857142857,0.3333333333333333,0.23809523809523808,21,,
spot_7037,0.0,0.375,0.0,0.5,0.0,0.125,8,,
spot_7038,0.0,0.42857142857142855,0.0,0.14285714285714285,0.0,0.42857142857142855,7,,
spot_7039,0.0,0.18181818181818182,0.0,0.6363636363636364,0.0,0.18181818181818182,11,,
spot_7040,0.0,0.0,0.0,0.0,0.7058823529411765,0.29411764705882354,34,,
spot_7041,0.02564102564102564,0.02564102564102564,0.0,0.0,0.46153846153846156,0.48717948717948717,39,,
spot_7042,0.16666666666666666,0.3333333333333333,0.0,0.0,0.3333333333333333,0.16666666666666666,6,,
spot_7043,0.07142857142857142,0.5,0.0,0.21428571428571427,0.14285714285714285,0.07142857142857142,14,,
spot_7044,0.07692307692307693,0.15384615384615385,0.0,0.07692307692307693,0.3076923076923077,0.38461538461538464,26,,
spot_7045,0.03125,0.125,0.03125,0.09375,0.25,0.46875,32,,
spot_7046,0.11538461538461539,0.057692307692307696,0.0,0.0,0.09615384615384616,0.7307692307692307,52,,
spot_7047,0.05,0.2,0.0,0.075,0.125,0.55,40,,
spot_7048,0.02564102564102564,0.1282051282051282,0.0,0.05128205128205128,0.1794871794871795,0.6153846153846154,39,,
spot_7049,0.2619047619047619,0.09523809523809523,0.0,0.047619047619047616,0.14285714285714285,0.4523809523809524,42,,
spot_7050,0.0,0.4444444444444444,0.0,0.07407407407407407,0.3333333333333333,0.14814814814814814,27,,
spot_7051,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,9,,
spot_7052,0.0,0.0,0.7142857142857143,0.0,0.14285714285714285,0.14285714285714285,7,,
spot_7145,0.0,0.08695652173913043,0.0,0.2608695652173913,0.30434782608695654,0.34782608695652173,23,,
spot_7146,0.0,0.0,0.0,0.25,0.5833333333333334,0.16666666666666666,12,,
spot_7147,0.0,0.375,0.0,0.125,0.125,0.375,8,,
spot_7148,0.0,0.0,0.0,0.0,0.2857142857142857,0.7142857142857143,7,,
spot_7149,0.0,0.0,0.0,0.06666666666666667,0.6,0.3333333333333333,15,,
spot_7150,0.0,0.0625,0.0,0.1875,0.375,0.375,16,,
spot_7151,0.0,0.0,0.0,0.4,0.2,0.4,5,,
spot_7152,0.0,0.3333333333333333,0.0,0.5,0.16666666666666666,0.0,6,,
spot_7153,0.0,0.5294117647058824,0.0,0.35294117647058826,0.11764705882352941,0.0,17,,
spot_7154,0.3333333333333333,0.0,0.0,0.6666666666666666,0.0,0.0,3,,
spot_7155,0.02,0.02,0.0,0.0,0.2,0.76,50,,
spot_7156,0.1875,0.3125,0.0,0.0,0.3125,0.1875,16,,
spot_7157,0.0,0.0,0.3333333333333333,0.0,0.0,0.6666666666666666,3,,
spot_7158,0.0,0.25,0.0,0.25,0.0,0.5,12,,
spot_7159,0.0,0.034482758620689655,0.0,0.034482758620689655,0.27586206896551724,0.6551724137931034,29,,
spot_7160,0.02631578947368421,0.02631578947368421,0.0,0.13157894736842105,0.2631578947368421,0.5526315789473685,38,,
spot_7161,0.0,0.043478260869565216,0.21739130434782608,0.08695652173913043,0.391304347826087,0.2608695652173913,23,,
spot_7162,0.05660377358490566,0.09433962264150944,0.0,0.07547169811320754,0.18867924528301888,0.5849056603773585,53,,
spot_7163,0.08163265306122448,0.04081632653061224,0.0,0.0,0.10204081632653061,0.7755102040816326,49,,
spot_7164,0.0,0.3333333333333333,0.0,0.0,0.0,0.6666666666666666,3,,
spot_7165,0.0,0.17391304347826086,0.043478260869565216,0.34782608695652173,0.2608695652173913,0.17391304347826086,23,,
spot_7166,0.0,0.0,0.125,0.0,0.5,0.375,8,,
spot_7167,0.0,0.0,0.7142857142857143,0.0,0.2857142857142857,0.0,7,,
spot_7273,0.07142857142857142,0.0,0.0,0.21428571428571427,0.0,0.7142857142857143,14,,
spot_7274,0.0,0.4,0.0,0.0,0.4,0.2,5,,
spot_7275,0.0,0.3333333333333333,0.0,0.1111111111111111,0.5555555555555556,0.0,9,,
spot_7276,0.0,0.10344827586206896,0.13793103448275862,0.06896551724137931,0.27586206896551724,0.41379310344827586,29,,
spot_7277,0.058823529411764705,0.029411764705882353,0.11764705882352941,0.029411764705882353,0.08823529411764706,0.6764705882352942,34,,
spot_7278,0.09090909090909091,0.11363636363636363,0.0,0.1590909090909091,0.13636363636363635,0.5,44,,
spot_7279,0.0,0.42857142857142855,0.0,0.047619047619047616,0.2857142857142857,0.23809523809523808,21,,
spot_7280,0.0,0.0,0.0,0.0,0.7692307692307693,0.23076923076923078,13,,
spot_7281,0.0,0.0,0.5,0.0,0.5,0.0,8,,
