cell_id,cell_type
aagkaaaa-1,Epithelial
aagkooli-1,CD8+ T cells
aaglccjh-1,Epithelial
aaglddkm-1,Epithelial
aagldjph-1,Epithelial
aaglgbfo-1,Mixed Immune
aaglgbgn-1,Epithelial
aaglgoim-1,Macrophages
aaglingf-1,Mixed Immune
aagljfgf-1,Mixed Immune
aaglmipo-1,Macrophages
aaglodph-1,Mixed Immune
aagmbihd-1,Mixed Immune
aagmbjhn-1,Epithelial
aagmenef-1,CD8+ T cells
aagmfbhe-1,Epithelial
aagmfgce-1,Macrophages
aagmgmlp-1,CD8+ T cells
aagmhfia-1,Macrophages
aagmjcko-1,Macrophages
aagmkhlg-1,CD8+ T cells
aagmkjjn-1,Epithelial
aagmlbdk-1,CD8+ T cells
aagmnkij-1,Macrophages
aagmopag-1,CD8+ T cells
aagnfcod-1,Macrophages
aagnipdo-1,CD8+ T cells
aagnlgdd-1,CD8+ T cells
aagnnffa-1,Mixed Immune
aagnpjib-1,Mixed Immune
aagobegl-1,CD8+ T cells
aagobhci-1,CD8+ T cells
aagobkma-1,Mixed Immune
aagoegfe-1,Epithelial
aagofkda-1,Epithelial
aagoheph-1,CD8+ T cells
aagokahj-1,Macrophages
aagpcmld-1,Macrophages
aagpdgpe-1,Epithelial
aagpgelj-1,Epithelial
aagpjfea-1,CD8+ T cells
aagplehc-1,Macrophages
aagpmbpc-1,Epithelial
aahacmbd-1,CD8+ T cells
aahaekpo-1,Epithelial
aahakdbm-1,Epithelial
aahalhja-1,Epithelial
aahbelef-1,CD8+ T cells
aahbeocp-1,Epithelial
aahbiakk-1,Epithelial
aahbkafm-1,Epithelial
aahbmpdb-1,Epithelial
aahcclcc-1,CD8+ T cells
aahcglhj-1,Macrophages
aahchojj-1,Epithelial
aahckdcf-1,CD8+ T cells
aahclicd-1,CD8+ T cells
aahclnia-1,CD8+ T cells
aahdaglh-1,Epithelial
aahdbdbm-1,Epithelial
aahdckjh-1,CD8+ T cells
aahddclm-1,Macrophages
aahdgkbf-1,Epithelial
aahdgpii-1,CD8+ T cells
aahdibap-1,Epithelial
aahdlnnm-1,CD8+ T cells
aahebagb-1,Epithelial
aahehgpi-1,CD8+ T cells
aaheipel-1,Macrophages
aaheojkb-1,CD8+ T cells
aahfegdh-1,CD8+ T cells
aahfpfco-1,CD8+ T cells
aahgahcf-1,CD8+ T cells
aahgbhne-1,CD8+ T cells
aahgcnpg-1,CD8+ T cells
aahggpko-1,CD8+ T cells
aahghien-1,CD8+ T cells
aahglkle-1,Macrophages
aahhaffa-1,Macrophages
aahhanpn-1,CD8+ T cells
aahhckid-1,CD8+ T cells
aahhdcfm-1,Epithelial
aahhdkcg-1,Epithelial
aahhgehh-1,Epithelial
aahhglmm-1,Epithelial
aahhhbie-1,Macrophages
aahhhkco-1,CD8+ T cells
aahhhlol-1,CD8+ T cells
aahhibhp-1,Mixed Immune
aahhmicp-1,CD8+ T cells
aahhnpgc-1,Macrophages
aahibohh-1,CD8+ T cells
aahifdga-1,CD8+ T cells
aahincba-1,CD8+ T cells
aahiojhh-1,CD8+ T cells
aahipban-1,Macrophages
aahjabin-1,Mixed Immune
aahjaibf-1,Macrophages
aahjcdjj-1,CD8+ T cells
aahjhllf-1,CD8+ T cells
aahjjohb-1,Mixed Immune
aahjjppd-1,CD8+ T cells
aahjkioa-1,CD8+ T cells
aahjkngd-1,Macrophages
aahjlcce-1,Epithelial
aahjmknd-1,CD8+ T cells
aahjoica-1,Epithelial
aahkaifo-1,Macrophages
aahkdeio-1,CD8+ T cells
aahkeedg-1,CD8+ T cells
aahkggjf-1,CD8+ T cells
aahkkcdo-1,CD8+ T cells
aahkkfno-1,Mixed Immune
aahklbbi-1,CD8+ T cells
aahkldbj-1,CD8+ T cells
aahkmppj-1,Mixed Immune
aahknndh-1,CD8+ T cells
aahkodjb-1,Mixed Immune
aahkonkh-1,CD8+ T cells
aahlelbn-1,Macrophages
aahlfjpd-1,CD8+ T cells
aahlimil-1,CD8+ T cells
aahlkjad-1,CD8+ T cells
aahlmake-1,Mixed Immune
aahlnkei-1,Macrophages
aahlocja-1,CD8+ T cells
aahlphmf-1,CD8+ T cells
aahlpoje-1,CD8+ T cells
aahmbjhd-1,CD8+ T cells
aahmeahd-1,CD8+ T cells
aahmeble-1,Macrophages
aahmkeep-1,CD8+ T cells
aahmnafp-1,CD8+ T cells
aahmofod-1,Mixed Immune
aahnbcia-1,Macrophages
aahndjcg-1,CD8+ T cells
aahnfged-1,Macrophages
aahngfab-1,Macrophages
aahnnngp-1,CD8+ T cells
aahobbib-1,Macrophages
aahoblca-1,CD8+ T cells
aahocdpl-1,CD8+ T cells
aahodobd-1,CD8+ T cells
aahofdkc-1,CD8+ T cells
aahogdlh-1,Myofibroblasts
aahoklnl-1,CD8+ T cells
aahommik-1,CD8+ T cells
aahoodak-1,CD8+ T cells
aahopngp-1,CD8+ T cells
aahpajhm-1,CD8+ T cells
aahpceaf-1,Macrophages
aahpdjfm-1,Macrophages
aahpffhf-1,CD8+ T cells
aahpfoej-1,Mixed Immune
aahpgofl-1,CD8+ T cells
aahphhic-1,Mixed Immune
aahphiif-1,Macrophages
aahpibpj-1,CD8+ T cells
aahpnede-1,CD8+ T cells
aahpnghg-1,CD8+ T cells
aaiaacdm-1,CD8+ T cells
aaiaahhd-1,CD8+ T cells
aaiabpbm-1,CD8+ T cells
aaiacmkj-1,CD8+ T cells
aaiadalk-1,CD8+ T cells
aaiaggld-1,CD8+ T cells
aaiahnjh-1,CD8+ T cells
aaiaiioe-1,Macrophages
aaiakdfg-1,Mixed Immune
aaiamekh-1,Macrophages
aaiaoofn-1,CD8+ T cells
aaiapcpc-1,Mixed Immune
aaibbhnk-1,CD8+ T cells
aaibdgac-1,CD8+ T cells
aaibfnie-1,CD8+ T cells
aaibogfd-1,CD8+ T cells
aaicabkh-1,Macrophages
aaicamaa-1,Mixed Immune
aaicghlc-1,Mixed Immune
aaichkpi-1,CD8+ T cells
aaichmce-1,CD8+ T cells
aaicjgoh-1,CD8+ T cells
aaiclnpk-1,CD8+ T cells
aaiclohm-1,CD8+ T cells
aaicnemj-1,CD8+ T cells
aaicnmki-1,Mixed Immune
aaicofbi-1,CD8+ T cells
aaidbojk-1,Mixed Immune
aaidedjo-1,Macrophages
aaidghnh-1,CD8+ T cells
aaidjfbo-1,CD8+ T cells
aaidmlgc-1,CD8+ T cells
aaidocdg-1,CD8+ T cells
aaidodgi-1,Mixed Immune
aaidoenm-1,CD8+ T cells
aaidolgc-1,Macrophages
aaiebadi-1,CD8+ T cells
aaiebegj-1,Mixed Immune
aaiebnhk-1,Epithelial
aaieefke-1,Mixed Immune
aaieffhi-1,CD8+ T cells
aaiefnao-1,CD8+ T cells
aaiegeib-1,Macrophages
aaiehbii-1,Mixed Immune
aaiejjgp-1,Endothelial
aaifbade-1,Mixed Immune
aaifeelj-1,Macrophages
aaifemkk-1,CD8+ T cells
aaiffeco-1,Epithelial
aaifgbag-1,Epithelial
aaifgmfa-1,Epithelial
aaifmbhd-1,Macrophages
aaifnbci-1,CD8+ T cells
aaifnhea-1,Epithelial
aaifpppb-1,CD8+ T cells
aaigapmf-1,Epithelial
aaigdbpp-1,Macrophages
aaigidip-1,CD8+ T cells
aaigilmh-1,Macrophages
aaigjiok-1,Mixed Immune
aaigkhla-1,Epithelial
aaigkjac-1,CD8+ T cells
aaigknoa-1,CD8+ T cells
aaignloj-1,CD8+ T cells
aaihbmkg-1,Mixed Immune
aaihdjpl-1,Macrophages
aaihggmd-1,CD8+ T cells
aaihgnee-1,CD8+ T cells
aaihkmao-1,Macrophages
aaihlmlj-1,CD8+ T cells
aaihohim-1,Macrophages
aaihpgll-1,CD8+ T cells
aaiigadd-1,Macrophages
aaiigbin-1,Macrophages
aaiignfc-1,CD8+ T cells
aaiiihkm-1,CD8+ T cells
aaiillde-1,CD8+ T cells
aaiioaal-1,Mixed Immune
aaijbpfg-1,CD8+ T cells
aaijdlog-1,Mixed Immune
aaijenmo-1,CD8+ T cells
aaijfacl-1,CD8+ T cells
aaijfana-1,Mixed Immune
aaijfhli-1,CD8+ T cells
aaijgdho-1,Epithelial
aaijiodh-1,Epithelial
aaijjhjm-1,Epithelial
aaijompn-1,Epithelial
aaikchpb-1,Macrophages
aaikgnak-1,Epithelial
aaikhlfa-1,Mixed Immune
aaikjbfb-1,CD8+ T cells
aaikjgda-1,CD8+ T cells
aaikkfap-1,CD8+ T cells
aaiklepg-1,Mixed Immune
aaikljon-1,CD8+ T cells
aaiklnof-1,CD8+ T cells
aailambk-1,CD8+ T cells
aailekdl-1,CD8+ T cells
aailhlol-1,CD8+ T cells
aailkfoh-1,Mixed Immune
aaillacj-1,Mixed Immune
aailmack-1,CD8+ T cells
aailogdj-1,CD8+ T cells
aailpbam-1,CD8+ T cells
aailpmck-1,Mixed Immune
aaimcgee-1,Mixed Immune
aaimcocm-1,CD8+ T cells
aaimjice-1,CD8+ T cells
aaimldpb-1,CD8+ T cells
aainccdm-1,Mixed Immune
aainkcpn-1,CD8+ T cells
aainkfki-1,Epithelial
aaioaemb-1,Epithelial
aaiodihk-1,Macrophages
aaioemgm-1,Epithelial
aaioldle-1,Mixed Immune
aaionefk-1,Macrophages
aaionpim-1,CD8+ T cells
aaiopoia-1,CD8+ T cells
aaiphdfl-1,CD8+ T cells
aaiphdjj-1,Mixed Immune
aaipihjl-1,Mixed Immune
aajaaogh-1,Macrophages
aajabjen-1,CD8+ T cells
aajadejg-1,CD8+ T cells
aajafimi-1,Stromal
aajagfmp-1,Macrophages
aajaimbk-1,CD8+ T cells
aajajlkm-1,CD8+ T cells
aajajnkj-1,Macrophages
aajakjol-1,CD8+ T cells
aajandcj-1,CD8+ T cells
aajbaghd-1,Macrophages
aajbclbp-1,CD8+ T cells
aajbhapl-1,CD8+ T cells
aajbhihc-1,CD8+ T cells
aajbjcac-1,CD8+ T cells
aajblfdm-1,CD8+ T cells
aajblfkc-1,Mixed Immune
aajblgel-1,CD8+ T cells
aajbmgnk-1,Epithelial
aajbngoo-1,Mixed Immune
aajbpbon-1,CD8+ T cells
aajcaaak-1,Epithelial
aajcbcij-1,CD8+ T cells
aajccgnf-1,CD8+ T cells
aajcfokd-1,Macrophages
aajcghbn-1,Proliferating T
aajckdam-1,CD8+ T cells
aajcljhc-1,CD8+ T cells
aajcnfgm-1,CD8+ T cells
aajdbklf-1,Mixed Immune
aajdgafk-1,CD8+ T cells
aajdhpmp-1,Mixed Immune
aajdljkn-1,CD8+ T cells
aajdnalh-1,CD8+ T cells
aajdncfi-1,CD8+ T cells
aajdngce-1,CD8+ T cells
aajdopjj-1,CD8+ T cells
aajebjek-1,Mixed Immune
aajebpfa-1,CD8+ T cells
aajehlcf-1,CD8+ T cells
aajeifjd-1,CD8+ T cells
aajekmbi-1,Endothelial
aajeknfa-1,CD8+ T cells
aajeobjh-1,CD8+ T cells
aajeodph-1,CD8+ T cells
aajepbjj-1,CD8+ T cells
aajepdcm-1,CD8+ T cells
aajfdipj-1,CD8+ T cells
aajffgfc-1,CD8+ T cells
aajfgcka-1,Mixed Immune
aajfieei-1,CD8+ T cells
aajfiocp-1,Epithelial
aajfjnkh-1,Macrophages
aajfjooc-1,Mixed Immune
aajflflj-1,Macrophages
aajgcgad-1,CD8+ T cells
aajgdied-1,CD8+ T cells
aajgdnkb-1,CD8+ T cells
aajgekjb-1,Epithelial
aajgipai-1,CD8+ T cells
aajgjdia-1,CD8+ T cells
aajgjhhn-1,Stromal
aajgkddj-1,Epithelial
aajgkmbo-1,Macrophages
aajglell-1,Mixed Immune
aajgnbkd-1,Mixed Immune
aajgodjd-1,CD8+ T cells
aajgonbl-1,Mixed Immune
aajgpofp-1,Mixed Immune
aajhaepa-1,Mixed Immune
aajhagjn-1,CD8+ T cells
aajhahba-1,Epithelial
aajhaiok-1,CD8+ T cells
aajhanjj-1,CD8+ T cells
aajhcmjg-1,CD8+ T cells
aajhkndh-1,CD8+ T cells
aajibllj-1,Epithelial
aajiccdd-1,Mixed Immune
aajickcp-1,Macrophages
aajiilli-1,Epithelial
aajiloim-1,CD8+ T cells
aajjajao-1,Mixed Immune
aajjakpm-1,CD8+ T cells
aajjgdmb-1,Mixed Immune
aajjgjcb-1,CD8+ T cells
aajjhmge-1,CD8+ T cells
aajjjkmm-1,CD8+ T cells
aajjkalf-1,Epithelial
aajjkoba-1,CD8+ T cells
aajjmfha-1,Mixed Immune
aajjohae-1,Mixed Immune
aajkahai-1,CD8+ T cells
aajkcjhj-1,CD8+ T cells
aajkdigb-1,Epithelial
aajkdmic-1,Macrophages
aajkdpjd-1,Mixed Immune
aajkgcjd-1,Macrophages
aajkianm-1,Macrophages
aajkligd-1,Epithelial
aajknejg-1,Macrophages
aajlbkjb-1,Epithelial
aajlcdaa-1,Mixed Immune
aajldfee-1,Mixed Immune
aajlenfp-1,Mixed Immune
aajlflma-1,Mixed Immune
aajlhfga-1,CD8+ T cells
aajlhghi-1,Mixed Immune
aajlilmo-1,CD8+ T cells
aajljmia-1,Macrophages
aajlmmnf-1,CD8+ T cells
aajmaldm-1,CD8+ T cells
aajmbaoj-1,Macrophages
aajnbjia-1,CD8+ T cells
aajncamc-1,Macrophages
aajncpdf-1,CD8+ T cells
aajnegoj-1,Macrophages
aajngioa-1,CD8+ T cells
aajngjip-1,Macrophages
aajnglkg-1,CD8+ T cells
aajnjcoa-1,CD8+ T cells
aajnkojp-1,CD8+ T cells
aajnmebf-1,CD8+ T cells
aajnofag-1,Mixed Immune
aajnohaa-1,CD8+ T cells
aajobfho-1,CD8+ T cells
aajobmah-1,CD8+ T cells
aajocfkb-1,Mixed Immune
aajocief-1,CD8+ T cells
aajocphf-1,Mixed Immune
aajofphm-1,CD8+ T cells
aajpbnaa-1,CD8+ T cells
aajpcaeo-1,CD8+ T cells
aajpkdoc-1,CD8+ T cells
aajpkpla-1,Mixed Immune
aajpngoe-1,Stromal
aajpojfe-1,Macrophages
aakachbc-1,CD8+ T cells
aakaclao-1,CD8+ T cells
aakadjpb-1,CD8+ T cells
aakagako-1,Epithelial
aakaginl-1,Macrophages
aakahhgn-1,Endothelial
aakamjko-1,Mixed Immune
aakangan-1,Mixed Immune
aakapbnj-1,CD8+ T cells
aakbdjoo-1,CD8+ T cells
aakbdnlj-1,CD8+ T cells
aakbebbn-1,CD8+ T cells
aakbeima-1,Mixed Immune
aakbepna-1,Mixed Immune
aakbfpme-1,CD8+ T cells
aakbjhpc-1,CD8+ T cells
aakbkfop-1,Mixed Immune
aakbmbbe-1,CD8+ T cells
aakbmobg-1,Mixed Immune
aakboccd-1,CD8+ T cells
aakbohkb-1,CD8+ T cells
aakcbehd-1,CD8+ T cells
aakcdldb-1,CD8+ T cells
aakcgffp-1,CD8+ T cells
aakcicpo-1,CD8+ T cells
aakclnej-1,CD8+ T cells
aakcmfon-1,CD8+ T cells
aakcnhpi-1,Macrophages
aakcpmcl-1,Macrophages
aakdfgco-1,Macrophages
aakdjdcp-1,CD8+ T cells
aakdllfe-1,CD8+ T cells
aakdnphn-1,CD8+ T cells
aakdoand-1,CD8+ T cells
aakeaadd-1,CD8+ T cells
aakeaimj-1,CD8+ T cells
aakeajja-1,CD8+ T cells
aakealpp-1,CD8+ T cells
aakeblgo-1,CD8+ T cells
aakeeiam-1,CD8+ T cells
aakeickb-1,Epithelial
aakeipid-1,CD8+ T cells
aakelphh-1,Mixed Immune
aakemhcj-1,CD8+ T cells
aakeooci-1,CD8+ T cells
aakfegcg-1,Epithelial
aakffdpd-1,Macrophages
aakfhkfd-1,Mixed Immune
aakfipbb-1,CD8+ T cells
aakfjncp-1,Macrophages
aakfkncg-1,CD8+ T cells
aakgfape-1,CD8+ T cells
aakgihac-1,CD8+ T cells
aakgijom-1,CD8+ T cells
aakgmhph-1,CD8+ T cells
aakhcohc-1,CD8+ T cells
aakhecgc-1,Macrophages
aakhhdbn-1,Mixed Immune
aakhibal-1,CD8+ T cells
aakhilbk-1,Macrophages
aakhmhdk-1,Proliferating T
aakhmmba-1,CD8+ T cells
aakibkob-1,CD8+ T cells
aakidhng-1,CD8+ T cells
aakiefnh-1,CD8+ T cells
aakifnpj-1,CD8+ T cells
aakiigie-1,CD8+ T cells
aakikodi-1,CD8+ T cells
aakimgnh-1,Stromal
aakinimg-1,Mixed Immune
aakipejn-1,Endothelial
aakjamcc-1,Mixed Immune
aakjamfe-1,CD8+ T cells
aakjfffk-1,CD8+ T cells
aakjhlef-1,CD8+ T cells
aakjlgna-1,CD8+ T cells
aakjolnm-1,CD8+ T cells
aakkbkda-1,CD8+ T cells
aakkgcka-1,CD8+ T cells
aakkgojn-1,Mixed Immune
aakkhfph-1,CD8+ T cells
aakkjjoo-1,Stromal
aakkjofh-1,Mixed Immune
aakkkced-1,Mixed Immune
aakkmcif-1,Mixed Immune
aakkolbl-1,Macrophages
aakkpgld-1,Macrophages
aaklcaca-1,Epithelial
aaklcalm-1,CD8+ T cells
aakldonn-1,CD8+ T cells
aaklejhm-1,CD8+ T cells
aaklfkop-1,Epithelial
aaklikig-1,Macrophages
aakljhdg-1,CD8+ T cells
aakllpdk-1,CD8+ T cells
aaklmmke-1,CD8+ T cells
aakloalm-1,Macrophages
aakmemlc-1,Mixed Immune
aakmfkbh-1,CD8+ T cells
aakmfkbn-1,CD8+ T cells
aakmjign-1,Mixed Immune
aakmlgjc-1,CD8+ T cells
aakmomcn-1,CD8+ T cells
aakmpoao-1,CD8+ T cells
aakndkbd-1,Mixed Immune
aaknekbg-1,CD8+ T cells
aaknjmjd-1,Mixed Immune
aaknmcjl-1,Mixed Immune
aaknpdkm-1,CD8+ T cells
aakoafgd-1,CD8+ T cells
aakoalgh-1,Macrophages
aakobaod-1,CD8+ T cells
aakobmaj-1,CD8+ T cells
aakofhka-1,CD8+ T cells
aakohofk-1,CD8+ T cells
aakoimnk-1,CD8+ T cells
aakonhih-1,CD8+ T cells
aakoojim-1,CD8+ T cells
aakooljm-1,CD8+ T cells
aakopkan-1,CD8+ T cells
aakpbgjf-1,CD8+ T cells
aakpcfik-1,CD8+ T cells
aakpcnam-1,CD8+ T cells
aakpfakn-1,CD8+ T cells
aakpfheo-1,CD8+ T cells
aakpimkm-1,CD8+ T cells
aakpjfhj-1,Macrophages
aakplggj-1,Macrophages
aalaalhn-1,Macrophages
aalaambd-1,CD8+ T cells
aaladdel-1,Mixed Immune
aalaelni-1,CD8+ T cells
aalafdcc-1,Macrophages
aalalaan-1,Mixed Immune
aalamdgn-1,CD8+ T cells
aalaoddk-1,CD8+ T cells
aalapgog-1,CD8+ T cells
aalbgcoe-1,CD8+ T cells
aalbjmnn-1,CD8+ T cells
aalblhin-1,Mixed Immune
aalcagmf-1,CD8+ T cells
aalccbam-1,Mixed Immune
aalcdheg-1,CD8+ T cells
aalcjcgb-1,CD8+ T cells
aalckoib-1,CD8+ T cells
aaldcpld-1,CD8+ T cells
aalddaef-1,CD8+ T cells
aaldkblp-1,CD8+ T cells
aaldlgek-1,CD8+ T cells
aaldmljd-1,Mixed Immune
aaldmojk-1,CD8+ T cells
aaleacge-1,Mixed Immune
aalecnel-1,CD8+ T cells
aaleeeol-1,CD8+ T cells
aalefjel-1,CD8+ T cells
aalefnfj-1,Macrophages
aalegnne-1,CD8+ T cells
aalejlio-1,Epithelial
aalejlld-1,CD8+ T cells
aaleliie-1,CD8+ T cells
aalfaldl-1,CD8+ T cells
aalfbcdm-1,CD8+ T cells
aalfboch-1,Macrophages
aalfdjhm-1,CD8+ T cells
aalfdobo-1,CD8+ T cells
aalfmeii-1,CD8+ T cells
aalfoclk-1,CD8+ T cells
aalfoobj-1,CD8+ T cells
aalgalec-1,Mixed Immune
aalgalpj-1,CD8+ T cells
aalgbbfc-1,Macrophages
aalgbndn-1,Macrophages
aalgdpjm-1,Mixed Immune
aalgfacj-1,CD8+ T cells
aalggaap-1,CD8+ T cells
aalggobm-1,Macrophages
aalggpkd-1,CD8+ T cells
aalghgij-1,Mixed Immune
aalgogll-1,CD8+ T cells
aalgohdh-1,CD8+ T cells
aalgolmo-1,CD8+ T cells
aalgpgnc-1,Macrophages
aalhfoki-1,CD8+ T cells
aalhoflg-1,Mixed Immune
aaliagha-1,CD8+ T cells
aalidjoc-1,CD8+ T cells
aaliejkl-1,CD8+ T cells
aaliekce-1,Stromal
aalihdbc-1,Mixed Immune
aalihkpo-1,Macrophages
aalihlkg-1,CD8+ T cells
aalioiep-1,CD8+ T cells
aaliokld-1,CD8+ T cells
aaljabbk-1,Mixed Immune
aaljbbfa-1,Mixed Immune
aaljcoii-1,CD8+ T cells
aaljgbod-1,CD8+ T cells
aaljljgo-1,CD8+ T cells
aaljmgna-1,Macrophages
aaljoaik-1,CD8+ T cells
aalkbmac-1,Macrophages
aalkcdcp-1,Macrophages
aalkedcf-1,Mixed Immune
aalkehbh-1,CD8+ T cells
aalkgabi-1,CD8+ T cells
aalkimnh-1,Epithelial
aalkjobb-1,Epithelial
aalkommo-1,CD8+ T cells
aallaofi-1,CD8+ T cells
aalldmbc-1,CD8+ T cells
aallhkcb-1,CD8+ T cells
aalllbld-1,CD8+ T cells
aallnbmc-1,Mixed Immune
aalloinh-1,CD8+ T cells
aallpege-1,Mixed Immune
aallpkki-1,Macrophages
aalmaofg-1,Macrophages
aalmcfef-1,Mixed Immune
aalmclop-1,CD8+ T cells
aalmdnoe-1,Epithelial
aalmhepn-1,CD8+ T cells
aalmmfmd-1,Macrophages
aalncben-1,Macrophages
aalncffe-1,Macrophages
aalndhaf-1,CD8+ T cells
aalnjbdm-1,CD8+ T cells
aalnkkgd-1,CD8+ T cells
aalnljli-1,Mixed Immune
aalnncid-1,CD8+ T cells
aalnopff-1,CD8+ T cells
aaloahjh-1,CD8+ T cells
aaloalnj-1,Mixed Immune
aalohnoe-1,CD8+ T cells
aaloiaka-1,CD8+ T cells
aaloinaa-1,Macrophages
aaloiocc-1,CD8+ T cells
aalokpfl-1,CD8+ T cells
aalolddf-1,CD8+ T cells
aalomdgf-1,CD8+ T cells
aalommfo-1,CD8+ T cells
aalommph-1,CD8+ T cells
aalpbkhp-1,Macrophages
aalpddhj-1,Macrophages
aalpeojh-1,Macrophages
aalpibdi-1,CD8+ T cells
aalpmjnc-1,CD8+ T cells
aalpofen-1,Mixed Immune
aamaapen-1,CD8+ T cells
aamaciij-1,CD8+ T cells
aamadkjf-1,CD8+ T cells
aamaenki-1,CD8+ T cells
aamafada-1,Epithelial
aamahabg-1,CD8+ T cells
aamaijae-1,CD8+ T cells
aamakcee-1,CD8+ T cells
aamaklac-1,Macrophages
aamaljcp-1,CD8+ T cells
aamapagi-1,Macrophages
aambaaem-1,CD8+ T cells
aambblcd-1,Macrophages
aambcieb-1,Mixed Immune
aambclpc-1,CD8+ T cells
aambdabn-1,CD8+ T cells
aambdkke-1,CD8+ T cells
aambifeo-1,Mixed Immune
aambjijh-1,Macrophages
aambmope-1,CD8+ T cells
aambpjak-1,CD8+ T cells
aamcafob-1,CD8+ T cells
aamcbhcl-1,Mixed Immune
aamcdmdk-1,Mixed Immune
aamchbnk-1,Macrophages
aamchcgl-1,CD8+ T cells
aamckmkk-1,CD8+ T cells
aamcmhhk-1,Mixed Immune
aamcmpif-1,CD8+ T cells
aamcodol-1,Mixed Immune
aamcpnel-1,Mixed Immune
aamdagij-1,Macrophages
aamdigdh-1,CD8+ T cells
aamdldlp-1,CD8+ T cells
aamdnggn-1,CD8+ T cells
aamedjgl-1,Mixed Immune
aamehkbg-1,Macrophages
aameijbe-1,Macrophages
aamekhok-1,CD8+ T cells
aamelipo-1,CD8+ T cells
aamenhjj-1,Mixed Immune
aamfecfo-1,Mixed Immune
aamffbln-1,Mixed Immune
aamfghll-1,CD8+ T cells
aamfgmbb-1,Mixed Immune
aamfhljn-1,Macrophages
aamfkhgh-1,Macrophages
aamfmben-1,CD8+ T cells
aamfmomp-1,Macrophages
aamgaemd-1,Stromal
aamgapkj-1,Mixed Immune
aamgcojk-1,Mixed Immune
aamgdgln-1,CD8+ T cells
aamggeea-1,CD8+ T cells
aamgmdol-1,Macrophages
aamgmnii-1,Macrophages
aamgnknd-1,CD8+ T cells
aamgoijl-1,CD8+ T cells
aamgpiej-1,CD8+ T cells
aamhafkk-1,CD8+ T cells
aamhdmkm-1,CD8+ T cells
aamhecik-1,CD8+ T cells
aamhegmi-1,CD8+ T cells
aamhfhbf-1,Mixed Immune
aamhhdih-1,Macrophages
aamiaeeh-1,CD8+ T cells
aamibndb-1,CD8+ T cells
aamihifi-1,CD8+ T cells
aamiiiof-1,Macrophages
aamiipkc-1,Macrophages
aamillkb-1,Macrophages
aamiokcc-1,CD8+ T cells
aamjgook-1,Mixed Immune
aamjlfkf-1,CD8+ T cells
aamjlfme-1,CD8+ T cells
aamjlhhh-1,CD8+ T cells
aamjmaao-1,CD8+ T cells
aamjmdhg-1,CD8+ T cells
aamkaoci-1,CD8+ T cells
aamkbdjk-1,Macrophages
aamkcdgk-1,CD8+ T cells
aamkeaif-1,Mixed Immune
aamkefjd-1,Mixed Immune
aamkgoeb-1,Mixed Immune
aamkiboi-1,Macrophages
aamkjkbe-1,Macrophages
aamklghj-1,CD8+ T cells
aamkolip-1,Myofibroblasts
aamkpjgp-1,Mixed Immune
aamlcpel-1,CD8+ T cells
aamldlha-1,CD8+ T cells
aamldlne-1,Endothelial
aamleilp-1,CD8+ T cells
aamllobe-1,Proliferating T
aamlmffg-1,Mixed Immune
aamlnhkn-1,Mixed Immune
aamlojea-1,Mixed Immune
aamlonld-1,CD8+ T cells
aamlpihm-1,Mixed Immune
aammbclj-1,CD8+ T cells
aammdcgg-1,Macrophages
aammeokm-1,CD8+ T cells
aammflac-1,CD8+ T cells
aammfmml-1,CD8+ T cells
aammkaph-1,CD8+ T cells
aammnnap-1,CD8+ T cells
aammplda-1,Macrophages
aamnfgeg-1,Macrophages
aamnipeg-1,CD8+ T cells
aamnpioj-1,CD8+ T cells
aamoamnc-1,Mixed Immune
aamoanal-1,CD8+ T cells
aamobeak-1,Macrophages
aamodigb-1,Macrophages
aamofadn-1,CD8+ T cells
aamofhie-1,CD8+ T cells
aamofopo-1,CD8+ T cells
aamohkif-1,Macrophages
aamoncma-1,CD8+ T cells
aamondad-1,CD8+ T cells
aampbcfh-1,CD8+ T cells
aampbldk-1,CD8+ T cells
aampfphi-1,Mixed Immune
aampgnga-1,Mixed Immune
aamphmpn-1,Mixed Immune
aampljhp-1,CD8+ T cells
aamppmfa-1,Macrophages
aanaachi-1,Mixed Immune
aanadhhe-1,CD8+ T cells
aanaeceg-1,Macrophages
aanafgfk-1,Mixed Immune
aanagnhm-1,CD8+ T cells
aanaipdo-1,Macrophages
aanammpj-1,Macrophages
aananmda-1,Macrophages
aanbbmki-1,Mixed Immune
aanbbodm-1,Mixed Immune
aanbdheo-1,CD8+ T cells
aanbedmi-1,Macrophages
aanbfclg-1,Mixed Immune
aanbgckg-1,CD8+ T cells
aanbhhlf-1,CD8+ T cells
aanbikpg-1,CD8+ T cells
aanbjkbn-1,CD8+ T cells
aanbjnhc-1,CD8+ T cells
aanbodgd-1,CD8+ T cells
aanccpjb-1,CD8+ T cells
aancdghn-1,CD8+ T cells
aancenck-1,CD8+ T cells
aancglen-1,Macrophages
aanchhcg-1,CD8+ T cells
aanciabf-1,CD8+ T cells
aancmaic-1,Macrophages
aancmggc-1,Macrophages
aancpenn-1,Macrophages
aanddjcm-1,CD8+ T cells
aandecem-1,CD8+ T cells
aandfakb-1,CD8+ T cells
aandhefp-1,CD8+ T cells
aandhlce-1,Macrophages
aandlakc-1,CD8+ T cells
aandpnnh-1,Macrophages
aandpogi-1,Mixed Immune
aanebiim-1,Mixed Immune
aanejdob-1,CD8+ T cells
aanenefp-1,Macrophages
